Codigo;Nombre;Categoria;Proveedor;Stock;Costo;Precio;
7798376370010;Nachos clasicos MAITY;Snack;Green & CO;-2;0.00;1730.00;
7798184720342;Nachos MAIXANAS 95g guacamole;cereales;;-4;0.00;2100.00;
7798184720335;Nachos MAIXANAS 95g hummus;Almacen;;-8;0.00;2100.00;
7798376370027;Nachos picantes MAITY;Snack;Green & CO;0;0.00;1730.00;
1810;Ñaco (harina de trigo malteado) La Pachita;harinas;La Pachita;-1;;589.20;
1812;Natura Erva Doce Desodorante;Cosmetica natural;-;0;;1165.20;
1813;Nave espacial;Juguetes;edu carpintero;0;;1328.40;
7908132297370;nectar para el cuerpo Natura Ekos maracuja 400ml;Varios;NATURA EKOS;-1;;3894.00;
7908132297431;Nectar para manos racu (anti estres) NATURA EKOS;Cosmetica natural;NATURA EKOS;0;;2478.00;
325273;Nibs de cacao 100g suma qamaña;Disecados;;-7;0.00;6560.00;
1816;Nibs de cacao 50g suma qamaña;Varios;SUMA QAMAÑA - Francisco Rios - maca;-14;0.00;3550.00;
1817;Nibs de Cacao HEALTHY MAJO  x 100grs;Dulces;Healthy Majo;0;;589.20;
1818;Nips Haulani (Chocolimon);Helados;Tienda veggie (Holy places srl);-1;;981.60;
1819;Nips Haulani (DDL);Helados;Tienda veggie (Holy places srl);0;;981.60;
7795513111123;Ñoquis calabaza 250g Leofanti;Comidas congeladas;VIVET;-12;0.00;1800.00;
7795513111116;Ñoquis espinaca 250g Leofanti;Comidas congeladas;VIVET;-8;0.00;1800.00;
1820;Ñoquis espinaca FRANKS Sin tacc 300grs;Lacteos;Tienda veggie (Holy places srl);0;;530.40;
1822;Ñoquis freezados LA BUENA ESTRELLA;Pastas;Doña Rosa (Elvira);0;;573.60;
1823;Ñoquis freezados SIN TACC LA BUENA ESTRELLA;Pastas;Doña Rosa (Elvira);0;;662.40;
7795513111109;Ñoquis papa 250g Leofanti;Comidas congeladas;VIVET;-10;0.00;1800.00;
1824;Ñoquis papa FRANKS Sin tacc 300grs;Lacteos;Tienda veggie (Holy places srl);0;;501.60;
7798142380878;Nori en polvo ORGANIKAL;Algas;;0;;7575.00;
7798342151254;Not Burger PARRILLERA X 2un notco;Varios;Tienda veggie (Holy places srl);-7;;5140.00;
42722;Not Burguer Ckicken 200g Notco;Comidas congeladas;VIVET;-1;;2121.60;
35788654;Not Burguer Ckicken Crispy 200g Notco;Comidas congeladas;VIVET;-1;;2166.00;
7798342151377;Not Burguer x 2 Unidades Notco;Conservas;Tienda veggie (Holy places srl);-3;;3080.00;
7798342151384;Not Burguer x 4 Unidades Notco;Conservas;Tienda veggie (Holy places srl);-8;;5560.00;
7798342151124;Not chicken Nuggets NOTCO 300g;Comidas congeladas;;-2;;4130.00;
7798342150899;Not CHIKEN Burguer x 2 Unidades Notco;Conservas;Tienda veggie (Holy places srl);-4;0.00;2520.00;
1828;Not CHIKEN CRISPY Burguer x 2 Unidades Notco;Conservas;Tienda veggie (Holy places srl);0;;966.00;
7798342151308;Not Dulce de Leche 200g Notco;Dulces;VIVET;-7;;1179.60;
7798342150660;Not Mayo 200g NotCo;Varios;VIVET;-1;;398.40;
1829;Not Mayo DOYPACK 200g original;Lacteos;VIVET;0;;302.40;
7798342150769;Not Mayo garlic notco;Varios;VIVET;-5;;1195.20;
7798342150776;Not Mayo oliva notco;Varios;VIVET;-5;;1195.20;
7798342150684;Not Mayo original;Lacteos;Tienda veggie (Holy places srl);0;;633.60;
1832;Not Mayo original (OlivaAjo);Lacteos;Tienda veggie (Holy places srl);0;;746.40;
7798342150783;Not Mayo spicy notco;Varios;VIVET;-1;;1195.20;
183791;Not Mayo Squeze notco;Varios;Tienda veggie (Holy places srl);0;;1003.20;
7798342151513;Not Mila Chicken 220g Notco;Varios;Tienda veggie (Holy places srl);-2;;3000.00;
7798342151032;Not Mila Meat 220g notco;Varios;Tienda veggie (Holy places srl);-3;0.00;1920.00;
7798342150622;NotCo Burguer premium 2u;Comidas congeladas;VIVET;-4;;5140.00;
7798342150462;Notco not Mayo DOYPACK 350g original;Lacteos;VIVET;-2;0.00;1220.00;
Granel14;Nueces 100grs;Granel;;0;0.00;2500.00;
1834;Nueces 1KG CERRADO (CRANC);frutos secos;CRANC;-8;;11520.00;
1835;Nueces con cascara x 1 kg Maelca;frutos secos;Ino (Maelca);0;;0.00;
10382;Nueces Dulces crunchy PLANTE;frutos secos;Plante;-13;0.00;3822.00;
298556;Nueces enriquecidas Frasco PLANTE;frutos secos;Plante;-12;0.00;3822.00;
24727;Nueces Pecan Craqueadas x1kg Los Cerezos;frutos secos;Tambo los Cerezos;-1;0.00;5760.00;
1138;Nueces Pecan Craqueadas x400gr Los Cerezos;frutos secos;Tambo los Cerezos;-11;0.00;4080.00;
1836;Nueces Pecan organica El Pampa 100 gr;frutos secos;Fernanda - Alimentos Naturales;0;0.00;400.80;
2371;Nueces Pecan Peladas x150g Los Cerezos;frutos secos;Tambo los Cerezos;-11;0.00;2340.00;
1837;Nueces peladas Organicas Maelca 1 kg;frutos secos;Ino (Maelca);0;0.00;12000.00;
7798241870331;Nueces peladas Organicas Maelca 100g;frutos secos;;0;0.00;5230.00;
7798241870058;Nueces peladas Organicas Maelca 100gr;frutos secos;Ino (Maelca);-19;0.00;2000.00;
7798241870065;Nueces peladas Organicas Maelca 200 gr;frutos secos;Ino (Maelca);-25;0.00;5230.00;
7798241870089;Nueces peladas Organicas Maelca 500 gr;frutos secos;Ino (Maelca);-1;0.00;5900.00;
1841;Nueces SUELTO (CRANC);frutos secos;CRANC;0;0.00;10800.00;
7798341500039;Nueva gelatina NA;Conservas;;-1;;7600.00;
1842;Nuez con Chocolate 120grs FAMILIA BALCAZA;Verduras y frutas;Familia Balcaza;-7;;2005.20;
1843;Nuez mariposa blanca X 1 kg;frutos secos;Beepure;-1;1378.55;2574.00;
1844;Nuez moscada molida 50g Plut;yuyerio y condimentos;Yuyos Andy;-11;1954.00;4900.00;
2807;Nuez moscada semilla x3 50g Plut;Semillas;Los Nogales;-25;738.65;1500.00;
1845;Nuez Moscada, fruto entero x 1kg;yuyerio y condimentos;Los Nogales;0;3175.80;5928.00;
4555;Nuez partida x kg;Varios;Los Nogales;0;1220.55;2280.00;
Granel15;Nuez Pecan 100grs;Granel;;0;0.00;2500.00;
1846;Nuez Pecan agroecologica Hecho en Argentina;frutos secos;Beepure;0;151.68;282.00;
1847;Nuez Pecan Organica 100grs La Precaria;frutos secos;Beepure;-1;126.40;235.20;
1848;Nuez Pecan Organica 80grs NUCANA;frutos secos;Beepure;0;173.80;324.00;
1849;Nuez Pecan organica BIODIN. pampa organica 100grs;frutos secos;Beepure;0;395.00;736.80;
4534;Nuggets brocoli y queso vegetal NATURALRROZ;Comidas congeladas;;0;;2035.20;
076625250250;Nuggets de quinoa KAIA;Comidas congeladas;VIVET;-6;;1974.00;
7798414590028;NUggets de Tofu Folivora;Refrigerados;VIVET;0;0.00;3306.00;
7798351350013;Nuggets Green Kitchen garbanzos y quinoa 300g;Varios;Tienda veggie (Holy places srl);-7;;1880.40;
7798351350020;Nuggets Green Kitchen lentejas 300g;Varios;Tienda veggie (Holy places srl);-4;;1880.40;
7798351350129;Nuggets Green Kitchen mijo con zanahoria 300g;Varios;Tienda veggie (Holy places srl);-3;;1880.40;
COECO0005;Nuggets pollo x unidad COECO;Huevos y pollos;Coeco;-18;1718.25;10540.00;
7798383880052;Nuggets soyana 300gr;Comidas congeladas;Soyana;-42;0.00;6600.00;
7798137494726;Nuggets Veganos Brocoli y queso 375g Natularroz;Comidas congeladas;Tienda veggie (Holy places srl);-1;;1497.60;
7798137494658;Nuggets Veganos Espinaca y queso 375g Natularroz;Comidas congeladas;Tienda veggie (Holy places srl);-1;;1497.60;
076625250267;Nuggets Veganos Garbanzo Kaia;Comidas congeladas;;-4;;1974.00;
1853;Nuggets x 300grs Felices Las Vacas 230grs;Lacteos;Felices Las Vacas (Logica Natural S.R.L);0;442.40;826.80;
237831;Oleo jarilla y arnica FLEUR DE LA VIE;Aceites;;-2;;9740.00;
1854;Olibano 30grs;Varios;SUMA QAMAÑA - Francisco Rios - maca;0;;589.20;
183211;Olive dip Chico 80g ONNEG;Salsas y Mayonesas;ONNEG;-6;;624.00;
7798255730027;Olive dip mediano ONNEG;Varios;ONNEG;-29;;2950.00;
1856;Onagra crema de dia WELEDA;Cosmetica natural;Beatriz cosméticos;0;;639.60;
1857;Oregano 50g Plut;yuyerio y condimentos;Yuyos Andy;-39;986.00;2970.00;
1860;Orgonitos autoadhesivos cuadrado;Varios;Fernanda - Alimentos Naturales;0;;105.60;
1861;Oro coloidal 100ml S650;Medicinales y Energeticos;Eco Tierra;-5;2061.90;12180.00;
1863;Ortiga 50g Plut;yuyerio y condimentos;Yuyos Andy;-22;747.00;2100.00;
724751048295;Pads Reutilizables Desmaquillantes WHOLE GREEN;Cosmetica natural;;-1;;12000.00;
1865;Paico 50g Plut;yuyerio y condimentos;Yuyos Andy;-4;707.00;2000.00;
1866;Paico x 250g;yuyerio y condimentos;Herbores;0;1560.00;1887.60;
1869;Palo Santo bolsita 50grs SAGRADA MADRE;Medicinales y Energeticos;SAGRADA MADRE - Etnica Javier Wajncymer;0;;538.80;
1870;Palo santo viruta 50 gr;Varios;SUMA QAMAÑA - Francisco Rios - maca;0;;243.60;
1871;Pan de abejas Prama Energipram;harinas;Prama Nestor Palmetti;0;;1152.00;
PLUT0006;Pan de arroz yamani Plutarco;Panaderia y Comidas;Plutarco;-938;1082.95;5800.00;
PLUT0009;Pan de centeno Plutarco;Panaderia y Comidas;Plutarco;-399;1114.28;5300.00;
PLUT0008;Pan de oliva y sal marina Plutarco;Panaderia y Comidas;Plutarco;-1376;997.93;5300.00;
PLUT0010;Pan de Sarraceno Plutarco;Panaderia y Comidas;Plutarco;-510;1114.28;7100.00;
PLUT0007;Pan de Semillas Plutarco;Panaderia y Comidas;Plutarco;-3934;930.80;5100.00;
PLUT0030;Pan Dulce Chico Chips Plutarco;harinas;;0;0.00;5000.00;
PLUT0012;Pan Dulce Chico Plutarco;Panaderia y Comidas;;-13;0.00;6500.00;
PLUT0031;Pan Dulce Grande Chips Plutarco;harinas;;0;0.00;10000.00;
PLUT0011;Pan Dulce Grande Plutarco;Panaderia y Comidas;Plutarco;-38;1082.95;14000.00;
723540585256;Pan esenio  Prama;Varios;Prama Nestor Palmetti;-6;0.00;7410.00;
701822744577;Pan esenio Crudencio;Panaderia y Comidas;Crudencio;-61;0.00;3930.00;
723540585263;Pan esenio verde Prama;Varios;Prama Nestor Palmetti;-3;;2148.00;
7798015441149;Pan rallado 500g GRUN;Panaderia y Comidas;Coeco;-28;0.00;8900.00;
7798345570243;Pan rallado sin tacc 500g AMADDA;Panaderia y Comidas;;-2;0.00;5900.00;
PLUT999;Pan Vollkorn Plutarco;Panaderia y Comidas;Plutarco;-194;888.75;5800.00;
790757823921;Pancake avena Bygiro  cacao y chocolate   420g;Varios;Tienda veggie (Holy places srl);-15;0.00;5070.00;
790757823938;Pancake avena Bygiro  frutos rojos 420g;Varios;Tienda veggie (Holy places srl);-22;0.00;5070.00;
790757823914;Pancake avena Bygiro banana 460g;Varios;Tienda veggie (Holy places srl);-29;;4780.00;
790757823907;Pancake avena Bygiro clasico 460g;Varios;Tienda veggie (Holy places srl);-23;;4780.00;
790757823945;Pancake avena Bygiro coco 460g;Varios;Tienda veggie (Holy places srl);-12;0.00;5070.00;
714604171942;Pancake chocoketo keto GYGIRO 240g;Comidas congeladas;;0;0.00;12800.00;
779836143312;Pancakes banana veg y veggie;Comidas congeladas;All Natural;-23;0.00;3245.00;
779836143320;Pancakes frutos rojos veg y veggie;Comidas congeladas;All Natural;-6;0.00;3845.00;
1895;Panera Tabla miguera  de madera para cortar pan;Varios;edu carpintero;-10;0.00;17000.00;
1896;Panes de Hamburguesas SARRACENO PAN;Lacteos;Sarraceno Pan;0;;589.20;
720665956534;Panko sin tacc naccato 300g;Almacen;;-6;0.00;4100.00;
1897;Panqueques frutales Nutri Raw;galletas;Mi Soja (Soja SRL);0;304.94;570.00;
1898;Panqueques SARRACENO PAN;Lacteos;Sarraceno Pan;0;;450.00;
125462;Papas Fritas Boutique;Snack;;-1;;1900.00;
23664;Papas fritas LYV;Bocadito;;-1;;1280.00;
1906;Paq quinoa blanca 1kg SABIA SEMILLA;cereales;Sabias Semillas;-2;;1364.40;
1908;Paq quinoa blanca 500grs SABIA SEMILLA;cereales;Sabias Semillas;-5;;1533.60;
1909;Paq quinoa Hojuelas 250grs SABIA SEMILLA;cereales;Sabias Semillas;-5;;501.60;
1910;Paq quinoa inflada 100grs SABIA SEMILLA;cereales;Sabias Semillas;-4;;398.40;
1913;Paq quinoa roja 500grs SABIA SEMILLA;cereales;Sabias Semillas;0;;596.40;
Granel16;Pasas de Uva 100grs;Granel;;0;0.00;790.00;
Granel24;Pasas de Uva con Chocolate 100grs;Granel;;0;0.00;2670.00;
07562001;pasas de uva con chocolate Colonial x kg (para servirse);Dulces;Los Nogales;0;3160.00;12240.00;
7798154950519;Pasas de Uva Organicas TERRA SANA;Conservas;;-2;;2500.00;
1922;Pasas de uva Sultanina kg Plutarco;frutos secos;CRANC;-2;;2688.00;
1917;Pasas uva en rama x 1kg Maelca;frutos secos;Ino (Maelca);0;;328.80;
1918;Pasas uva sin semilla 1 kg Maelca;frutos secos;Ino (Maelca);0;;200.40;
7798241870119;Pasas uva sin semilla 250 gr Maelca;frutos secos;Ino (Maelca);-38;0.00;3000.00;
7798241870126;Pasas uva sin semilla 500 gr Maelca;frutos secos;Ino (Maelca);-9;0.00;4350.00;
1923;Pasiflora 50grs Plut;yuyerio y condimentos;Yuyos Andy;0;;1000.00;
1924;Pasionaria  x 250g;yuyerio y condimentos;Herbores;0;1985.00;3290.53;
1925;Pasionaria 50g Plut;yuyerio y condimentos;Yuyos Andy;-19;797.00;2600.00;
29841651;Passionaria tintura madre 100ml SUMA QAMAÑA;Aceites;;0;0.00;10320.00;
1928;Pasta Aceitunas Negrasverdes ONNEG;Conservas;ONNEG;0;;302.40;
763571667231;Pasta Almendras y Coco 200gr Ancestral;Semillas;Green & CO;-1;;8208.00;
7798154951516;Pasta de aceitunas negras 235 gr El Renuevo;Salsas y Mayonesas;El Renuevo (fincas del olivo);-37;;4720.00;
7791045512070;Pasta de Aceitunas Negro SAN NICOLAS 170g;Aceites;;-4;;3930.00;
7798154950649;Pasta de Aceitunas TERRA SANA;Conservas;;-4;;3500.00;
7798154951509;Pasta de aceitunas verdes 235 gr El Renuevo;Salsas y Mayonesas;El Renuevo (fincas del olivo);-28;0.00;5120.00;
7791045512063;Pasta de Aceitunas Verdes SAN NICOLAS 170g;Pastas;Beepure;-11;;1489.20;
1939;Pasta de Berenjena asada FINCA PARU;Bebidas;Hecho en Argentina;-4;;1370.40;
1935;Pasta de girasol y curcuma BANGHI NATURAL;Salsas y Mayonesas;BANGHI NATURAL (Lu Raf.);0;;589.20;
kui0001;Pasta de Mani Kui natural;Salsas y Mayonesas;Manduvikui (pasta de mani - miel saborizada);-244;0.00;6450.00;
7798343620025;Pasta de Mani NUTZ;frutos secos;;-18;;3100.00;
1938888;Pasta de Remolacha asada FINCA PARU;Bebidas;Hecho en Argentina;-1;;1370.40;
1940;Pasta de sesamo integral x 350grs NUTRASEM;Conservas;Mi Soja (Soja SRL);0;485.85;908.40;
1941;Pasta de tomates Secos y Ajo FINCA PARU;Bebidas;Hecho en Argentina;-1;;1843.20;
1943;Pasta Dental con propoleo 85 gr Pajaro Tigre;Dentifricos;Pajaro Tigre;-62;0.00;10000.00;
7798364400293;Pasta dental Gel Menta 50g MERAKI;Salsas y Mayonesas;Fernanda - Alimentos Naturales;-12;0.00;5000.00;
7798364400439;Pasta dental Gel Menta 90g MERAKI;Dentifricos;;-3;0.00;7400.00;
736684284893;Pasta dental Natural citrus SENTIDA BOTANICA;Cosmetica natural;Sentida botanica;-3;;12160.00;
736684284886;Pasta dental Natural menta SENTIDA BOTANICA;Cosmetica natural;Sentida botanica;-4;;12160.00;
8904150196243;Pasta dental SUDANTA blanqueadora 100g;Cosmetica natural;;-3;0.00;6220.00;
8904150196182;Pasta dental SUDANTA encias sanas 100g;Cosmetica natural;;-5;0.00;6000.00;
8904150196175;Pasta dental SUDANTA encias sanas 50g;Cosmetica natural;;-4;0.00;3500.00;
8904150196212;Pasta dental SUDANTA extra fresh 100g;Cosmetica natural;;-5;0.00;6220.00;
8904150196205;Pasta dental SUDANTA extra fresh 50g;Cosmetica natural;;-2;0.00;3500.00;
8906038782043;pasta dental sudanta Sri Sri ayurvedica 100g;Varios;Fernanda - Alimentos Naturales;-58;0.00;7870.00;
8906038784863;pasta dental sudanta Sri Sri ayurvedica 200g;Varios;Fernanda - Alimentos Naturales;-43;;12250.00;
8906038783224;pasta dental sudanta Sri Sri ayurvedica 50g;Varios;Fernanda - Alimentos Naturales;-26;0.00;4150.00;
8906038786416;pasta dental sudanta Sri Sri ayurvedica en gel 100g;Varios;Fernanda - Alimentos Naturales;-56;0.00;8300.00;
8906038789479;pasta dental sudanta Sri Sri ayurvedica en gel 200g;Varios;Fernanda - Alimentos Naturales;-40;;15000.00;
123412;pasta dental sudanta Sri Sri canela 200g;Cosmetica natural;;-1;;10700.00;
4001638098014;Pasta dental Weleda calendula 75ml;Varios;Frusan (Gerardo Lassalle);-1;0.00;16000.00;
4001638098045;Pasta dental Weleda gel vegetal 75ml;Varios;Frusan (Gerardo Lassalle);-2;;3428.40;
4001638098083;Pasta dental Weleda ratania 75ml;Varios;Frusan (Gerardo Lassalle);-3;0.00;16000.00;
4001638098090;Pasta dental Weleda salina 75ml;Dentifricos;Frusan (Gerardo Lassalle);-5;0.00;16000.00;
4815498997901;Pasta dentifrica 75 cc (menta) BIOTERRA;Dentifricos;Bio Terra;-36;0.00;10400.00;
4001638081863;Pasta dentrifica NIÑOS 50 ml WELEDA;Cosmetica natural;Frusan (Gerardo Lassalle);-4;;3223.20;
763571667194;Pasta Nuez pecan 200g Ancestral;Semillas;Green & CO;-1;;7548.00;
1968;Pastas Delafer;harinas;Brote Harina (fj organico);0;;349.20;
1961;Pastas Doña Rosa Animalito del bosque;Pastas;Doña Rosa (Elvira);0;;633.60;
1962;Pastas Doña Rosa CABELLO DE ANGEL;Pastas;Doña Rosa (Elvira);0;;633.60;
7798183230019;Pastas Doña Rosa Caserito al Huevo;Varios;Doña Rosa (Elvira);0;;1.20;
1963;Pastas Doña Rosa CODITOS;Pastas;Doña Rosa (Elvira);0;;633.60;
1964;Pastas Doña Rosa Multivegetal (moñitos y ñoquis);Pastas;Doña Rosa (Elvira);0;;662.40;
7798183230095;Pastas Doña Rosa MUNICIONES;Pastas;Doña Rosa (Elvira);-3;;609.60;
7798183230651;Pastas Doña Rosa Penne Rigatte;Pastas;Doña Rosa (Elvira);0;;752.40;
7798183230668;Pastas Doña Rosa rigatoni;Pastas;Doña Rosa (Elvira);0;;752.40;
7798174260599;Pastas Legume x 284gr arveja;fideos;;-2;;2980.00;
7798174260605;Pastas Legume x 284gr high protein;Pastas;El Ceibo;-6;576.70;2980.00;
7798174260957;Pastas Legume x 284gr negro;Pastas;El Ceibo;-6;375.25;2980.00;
72839;Pastas Untables / Hummus ESPACIO MACROBIOTICO;Refrigerados;Espacio Macrobiotico;-29;0.00;1560.00;
1983;Pastillas de propoleo o jengibre de cordoba 50 gr;Medicinales y Energeticos;PAstillas de propoleo rossana;-23;0.00;2000.00;
1984;Pastillas defumacion LavandaRuda x 4 Unidades;Medicinales y Energeticos;SAGRADA MADRE - Etnica Javier Wajncymer;0;;345.60;
2901;Pastillas efervesentes p/inodoro MAS+ NATURAL;Varios;Mas + natural;0;;752.40;
COECO0006;Pata y muslo pollo con piel y hueso COECO;Huevos y pollos;Coeco;-96;1327.20;9000.00;
COECO0007;Pata y muslo pollo deshuesado COECO;Huevos y pollos;Coeco;-78;1516.80;10500.00;
724751048301;Peine de Bambú para el cabello WHOLE GREEN;Cosmetica natural;;-5;;7800.00;
1987;Peletas Heladas Haulani BAÑADA;Helados;Tienda veggie (Holy places srl);0;;471.60;
1988;Peletas Heladas Haulani SIN bañar;Helados;Tienda veggie (Holy places srl);0;;294.00;
PEPASK;Pepas de Algarroba (todas) Kiwicha 200gr;galletas;Kiwicha;-112;0.00;2225.00;
788115373805;pepas kiwicha algarroba y Durazno Kiwicha;galletas;Kiwicha;-84;0.00;2225.00;
788115373744;pepas kiwicha algarroba y frambuesa;Varios;Kiwicha;-56;0.00;2225.00;
788115373782;pepas kiwicha algarroba y frutilla;galletas;Kiwicha;-15;0.00;2225.00;
788115373768;pepas kiwicha algarroba y membrillo;galletas;Kiwicha;-18;0.00;2225.00;
788115373836;pepas kiwicha quinoa y chocolate;galletas;Kiwicha;-26;0.00;2225.00;
788115373737;pepas kiwicha Quinoa y frambuesa;galletas;Kiwicha;-21;0.00;2225.00;
PLUT0013;Pepas Plutarco 200 gr;Panaderia y Comidas;Plutarco;-1313;747.33;3100.00;
1996;Peperina 50g Plut;yuyerio y condimentos;Yuyos Andy;-45;890.00;2380.00;
1997;Peperina x 250g;yuyerio y condimentos;Herbores;0;2450.00;2964.50;
165686;Pepinos agridulces 330g FINCA PARU;Conservas;;-1;0.00;5200.00;
7793530000031;Pepinos Agridulces 360g LOS MONTES;Aceites;;-2;;9000.00;
7791479000082;Pepinos Agridulces Cristo de los cerros 300g;Aceites;;-1;0.00;8100.00;
7791479000099;Pepinos Agridulces Cristo de los cerros 500g;Conservas;VIVET;-2;0.00;11400.00;
PLUT0050;Pepitos con chips Plutarco 200 gr;Panaderia y Comidas;;0;0.00;1000.00;
2004;Perejil 50g Plut;yuyerio y condimentos;Yuyos Andy;0;;1000.00;
17894;Perfume Solido TODOS Sentida Botanica;Cosmetica natural;Sentida botanica;-2;;4365.60;
2005;Perlas aromaticas (todas);Medicinales y Energeticos;SAGRADA MADRE - Etnica Javier Wajncymer;0;;324.00;
7798348231813;perlas aromaticas Sagrada Madre coco;Varios;SAGRADA MADRE - Etnica Javier Wajncymer;-1;;324.00;
7798348231844;perlas aromaticas Sagrada Madre hindu;Varios;SAGRADA MADRE - Etnica Javier Wajncymer;0;;324.00;
7798348231745;perlas aromaticas Sagrada Madre vainilla;Varios;SAGRADA MADRE - Etnica Javier Wajncymer;-1;;324.00;
7791045512124;Pickles San Nicolas 250g;Bebidas;Hecho en Argentina;-6;;2400.00;
736372523969;Piedra de Alumbre desodorante LAIMA;Cosmetica natural;;-1;0.00;15000.00;
2008;Pimenton Ahumado 50g Plut;yuyerio y condimentos;Yuyos Andy;-18;0.00;3000.00;
2009;Pimenton dulce 50g Plut;yuyerio y condimentos;Yuyos Andy;-26;986.00;3000.00;
2012;Pimenton extra dulce El Castillo  Especiero;yuyerio y condimentos;El Castillo;0;;156.00;
2013;Pimenton picante (Paprika) 50g Plut;yuyerio y condimentos;Yuyos Andy;0;;177.60;
11500;pimienta blanca en grano 50g;yuyerio y condimentos;;-8;1772.00;2144.12;
2019;Pimienta blanca en grano 50g Plut;yuyerio y condimentos;Yuyos Andy;-5;;3745.00;
2018;Pimienta blanca en polvo 50g Plut;yuyerio y condimentos;Yuyos Andy;-1;;3745.00;
11501;pimienta blanca polvo 50g plut;yuyerio y condimentos;;-2;1772.00;2144.12;
682843;Pimienta de Cayena 50g Plut;yuyerio y condimentos;Yuyos Andy;-5;1228.00;3060.00;
2017;Pimienta negra en grano x 50grs PLUT;yuyerio y condimentos;Yuyos Andy;-21;1676.00;4780.00;
2020;Pimienta negra molida 50g Plut;yuyerio y condimentos;Yuyos Andy;-16;0.00;2200.00;
2021;Piramide energetica 4un;Medicinales y Energeticos;SAGRADA MADRE - Etnica Javier Wajncymer;0;;450.00;
2022;Pistacho salado con cascara 100gr Plutarco;frutos secos;Los Nogales;-85;833.45;4350.00;
23626226;Pistacho salado con cascara 250g Plutarco;cereales;;-11;0.00;10800.00;
2023;Pizza 3 NO quesos PLANT BASE;Panaderia y Comidas;Casa Vegana;0;;1291.20;
2024;Pizza Fugazzetanapolitana PLANT BASE;Panaderia y Comidas;Casa Vegana;0;;1143.60;
2025;Pizza Girgolas PLANT BASE;Panaderia y Comidas;Casa Vegana;0;;1218.00;
703158248262;Pizza Vegana The Healty Kitchen;Varios;Tienda veggie (Holy places srl);-2;;2404.80;
2027;Pizzas Beepure 400g;Comidas congeladas;Beepure;0;187.23;349.20;
2028;Pizzas Veganas (todas) Healthy Kitchen;Lacteos;Tienda veggie (Holy places srl);0;;835.20;
2030;Pizzeta Yamani integral BIGRIN;Lacteos;All Natural;0;;450.00;
2031;Pizzetas sin TACC Silvina Rumi;Lacteos;Tienda veggie (Holy places srl);0;;530.40;
1;Planta abierta barras CacaoMatcha;Lacteos;BREW;0;;116.40;
2034;Plata Coloidal ELECTRO SALUD x 200ml;Cosmetica natural;Sol 7 -Pablo-;-10;0.00;5140.00;
